NDMI,MSAVI,SI,Slope,TWI,VH,NDWI,label
-0.035615835,0.076660156,-0.15779719,0.044249393,7.1661406,-60.0,-0.084438935,0
-0.033333335,0.07324219,-0.15089986,0.032854896,7.4638815,-60.0,-0.079809494,0
-0.030598227,0.07421875,-0.15248701,0.021027705,7.9101415,-60.0,-0.081962645,0
-0.030566499,0.07446289,-0.15656401,0.017918846,8.070129,-60.0,-0.08449848,0
-0.031860225,0.06762695,-0.13323309,0.044892572,7.1517096,-60.0,-0.072434895,1
-0.03715623,0.072753906,-0.13718037,0.01769662,8.082608,-60.0,-0.074612245,0
0.0028965357,0.068847656,-0.13476665,0.021831458,7.87263,-60.0,-0.07394541,1
-0.008481764,0.06982422,-0.12837838,0.09546086,6.397265,-60.0,-0.06953339,1
-0.02055653,0.06958008,-0.13658182,0.016786681,8.135396,-60.0,-0.073646605,0
-0.018624285,0.07373047,-0.13759355,0.047927555,7.0862913,-60.0,-0.0765459,0
-0.004396678,0.055664062,-0.11305298,0.052193455,7.0010247,-60.0,-0.058884654,1
-0.03716814,0.06958008,-0.14871795,0.038016453,7.317963,-60.0,-0.07905922,0
-0.027058823,0.07128906,-0.1484516,0.009321922,8.723614,-60.0,-0.07977543,0
-0.035302863,0.06933594,-0.14529411,0.06841213,6.7304316,-60.0,-0.07747648,0
-0.030657748,0.07299805,-0.14823374,0.033526722,7.4436393,-60.0,-0.08146766,0
-0.04296337,0.068603516,-0.15352698,0.06735118,6.7460613,-60.0,-0.07986327,0
-0.036292743,0.078125,-0.15326633,0.020168135,7.9518785,-60.0,-0.08272957,0
-0.023779724,0.07324219,-0.1360799,0.036148373,7.36835,-60.0,-0.07798618,0
-0.03261153,0.06616211,-0.14656772,0.07100025,6.6932983,-60.0,-0.07696776,0
-0.040061634,0.078125,-0.16213275,0.024229217,7.768423,-60.0,-0.08820961,0
-0.04029388,0.079589844,-0.15773438,0.040288348,7.2599196,-60.0,-0.08698479,0
-0.030628828,0.064208984,-0.13147527,0.030654473,7.5332036,-60.0,-0.07025535,1
-0.02993417,0.07006836,-0.14616965,0.029065846,7.586418,-60.0,-0.078431375,0
-0.044001337,0.079589844,-0.15566927,0.06736162,6.7459064,-60.0,-0.08646664,0
-0.042975906,0.07421875,-0.14574899,0.049271494,7.058636,-60.0,-0.07963758,0
-0.024725677,0.07739258,-0.14871618,0.012864778,8.401489,-60.0,-0.081616096,0
0.007518797,0.063964844,-0.12380192,0.02501941,7.73633,-60.0,-0.06766157,1
-0.030516718,0.07519531,-0.14421007,0.034928516,7.4026785,-60.0,-0.07946392,0
-0.015183894,0.068847656,-0.13921416,0.042411216,7.2085695,-60.0,-0.07369712,0
-0.03483746,0.080078125,-0.15075783,0.0091899885,8.737867,-60.0,-0.08415086,0
-0.024919981,0.07470703,-0.14789395,0.010211476,8.63247,-60.0,-0.081800885,0
-0.011200338,0.07421875,-0.14219455,0.021529669,7.8865504,-60.0,-0.0781106,0
-0.025060631,0.068603516,-0.14693296,0.07891813,6.5875707,-60.0,-0.07887282,0
-0.024207214,0.068847656,-0.14079525,0.059947457,6.8625135,-60.0,-0.07536348,0
-0.038092896,0.06640625,-0.14160712,0.035610672,7.383337,-60.0,-0.0748318,0
-0.037431158,0.07763672,-0.14285715,0.027920153,7.6266336,-60.0,-0.08182963,0
-0.03786697,0.07397461,-0.14517218,0.07181972,6.6818223,-60.0,-0.07853736,0
-0.034792095,0.06518555,-0.13613014,0.05798804,6.8957453,-60.0,-0.07232323,0
-0.0076853526,0.068359375,-0.13833787,0.038867556,7.295822,-60.0,-0.07505816,0
0.006716561,0.048095703,-0.09565581,0.02696939,7.6612797,-60.0,-0.047314834,1
-0.04362119,0.08300781,-0.16226183,0.021956936,7.866899,-60.0,-0.08991355,0
-0.01323492,0.068847656,-0.13015595,0.025447162,7.719378,-60.0,-0.070846565,1
-0.04168321,0.072021484,-0.1546556,0.041507527,7.2301073,-60.0,-0.083807245,0
0.0065855565,0.06201172,-0.123458326,0.05145283,7.0153165,-60.0,-0.067977265,1
-0.032788962,0.07446289,-0.1511225,0.05130195,7.0182533,-60.0,-0.08245962,0
-0.011667942,0.07373047,-0.13298981,0.030548284,7.5366735,-60.0,-0.07668264,1
0.00080934213,0.064453125,-0.12576407,0.03886643,7.295851,-60.0,-0.06930204,1
-0.03613879,0.07348633,-0.15411156,0.005220631,9.303364,-60.0,-0.08325462,0
-0.033932135,0.07836914,-0.14235137,0.049477145,7.054471,-60.0,-0.07930314,0
-0.032522075,0.06738281,-0.14024623,0.022604847,7.8378177,-60.0,-0.07760585,0
-0.023753237,0.07519531,-0.14195417,0.025483172,7.7179637,-60.0,-0.0776687,0
-0.028474081,0.06762695,-0.14057143,0.10259712,6.3251715,-60.0,-0.075286195,0
-0.026337743,0.067871094,-0.14153975,0.010337227,8.620231,-60.0,-0.07627454,0
-0.036686838,0.076660156,-0.14587785,0.07097492,6.693655,-60.0,-0.08233295,0
-0.027740005,0.06298828,-0.1454662,0.03398511,7.4300594,-60.0,-0.07680723,0
-0.0074107856,0.067871094,-0.13729589,0.059068024,6.877292,-60.0,-0.07468214,0
-0.011815718,0.06347656,-0.13073678,0.017292965,8.105682,-60.0,-0.069953054,1
-0.02326176,0.075683594,-0.14247271,0.054702487,6.954073,-60.0,-0.07892136,0
-0.010361599,0.06689453,-0.13372093,0.03203804,7.4890585,-60.0,-0.07314836,1
-0.02377363,0.06933594,-0.1406504,0.007958628,8.881725,-60.0,-0.07523311,0
-0.018754043,0.07714844,-0.1502211,0.041067474,7.2407656,-60.0,-0.08316478,0
-0.025938831,0.06762695,-0.13949275,0.024720505,7.748349,-60.0,-0.07521368,0
-0.0267463,0.068359375,-0.13886356,0.115269035,6.208712,-60.0,-0.07546628,0
-0.008559201,0.071777344,-0.13456157,0.040178575,7.262648,-60.0,-0.07501934,1
-0.033333335,0.07446289,-0.13948919,0.0558238,6.9337816,-60.0,-0.0766375,0
-0.043928865,0.06933594,-0.13332403,0.05555257,6.938652,-60.0,-0.07210776,1
-0.036440562,0.075683594,-0.14239483,0.066705644,6.755692,-60.0,-0.07901574,0
-0.02135271,0.072265625,-0.14536177,0.027595174,7.6383414,-60.0,-0.079009,0
-0.00043177893,0.06738281,-0.12913059,0.052798353,6.989502,-60.0,-0.071263306,1
-0.031471282,0.07446289,-0.15172306,0.052693613,6.9914875,-60.0,-0.08172232,0
-0.03733657,0.068847656,-0.1551027,0.009966346,8.656768,-60.0,-0.08261331,0
-0.037220843,0.07543945,-0.14642154,0.04004723,7.2659225,-60.0,-0.08027842,0
-0.02868447,0.072021484,-0.14803448,0.037581757,7.329463,-60.0,-0.080010995,0
-0.04109589,0.08105469,-0.16127278,0.03610666,7.369505,-60.0,-0.08928572,0
-0.038070004,0.07128906,-0.14489627,0.07132375,6.688752,-60.0,-0.0778125,0
-0.026400704,0.07739258,-0.15163082,0.018422816,8.042393,-60.0,-0.081812255,0
-0.034383126,0.07543945,-0.14845361,0.021730667,7.877258,-60.0,-0.080504365,0
-0.03072479,0.068359375,-0.1503818,0.039317157,7.284321,-60.0,-0.080029264,0
-0.019251337,0.07324219,-0.14582032,0.04597234,7.127942,-60.0,-0.080094226,0
-0.03724685,0.0769043,-0.14986469,0.035614848,7.3832192,-60.0,-0.08145084,0
-0.010258311,0.07714844,-0.14253104,0.050512437,7.0337625,-60.0,-0.08055593,0
-0.020560747,0.07055664,-0.13436282,0.13226387,6.0711813,-60.0,-0.072744645,1
-0.019616636,0.07080078,-0.13880208,0.029324932,7.577544,-60.0,-0.07537194,0
-0.036225345,0.067871094,-0.13772637,0.039231457,7.2865033,-60.0,-0.07429228,0
0.0063108355,0.06591797,-0.12900516,0.027402813,7.6453366,-60.0,-0.07067259,1
-0.030810194,0.07470703,-0.15328908,0.012232203,8.45191,-60.0,-0.08302635,0
-0.036150984,0.071777344,-0.14674257,0.06605703,6.7654634,-60.0,-0.07852469,0
-0.032117847,0.0703125,-0.14285715,0.057115473,6.910907,-60.0,-0.07568438,0
-0.031752814,0.07836914,-0.14208935,0.25950488,5.3971996,-60.0,-0.07748376,0
-0.036057394,0.068115234,-0.14323765,0.052669432,6.9919467,-60.0,-0.07649436,0
-0.027217742,0.0703125,-0.1437037,0.01742059,8.09833,-60.0,-0.07670851,0
-0.020154675,0.072753906,-0.14266193,0.039637413,7.2762084,-60.0,-0.07827208,0
-0.025161557,0.07836914,-0.14299533,0.01759233,8.088519,-60.0,-0.077999085,0
-0.019187225,0.064941406,-0.13220525,0.023819836,7.7854633,-60.0,-0.07105674,1
-0.03907496,0.076660156,-0.15939705,0.021456433,7.8899574,-60.0,-0.086564474,0
-0.032019705,0.07421875,-0.1491228,0.029371787,7.5759478,-60.0,-0.08099022,0
-0.024702419,0.07299805,-0.13799283,0.096456096,6.3868933,-60.0,-0.07596724,0
-0.015787227,0.06616211,-0.12155592,0.07887885,6.5880685,-60.0,-0.06625578,1
-0.027785271,0.07714844,-0.14267597,0.023484776,7.7996297,-60.0,-0.07839617,0
-0.024254596,0.0769043,-0.15024586,0.023376603,7.8042464,-60.0,-0.0829904,0
-0.03444072,0.07763672,-0.1423077,0.05074894,7.0290914,-60.0,-0.082460135,0
-0.031051159,0.076660156,-0.14358667,0.038055304,7.3169417,-60.0,-0.079234585,0
-0.030712374,0.06542969,-0.14842217,0.02415559,7.7714663,-60.0,-0.07855927,0
-0.02450078,0.07910156,-0.15338245,0.027694605,7.6347446,-60.0,-0.08387097,0
-0.0037641155,0.06982422,-0.1330717,0.04298907,7.195036,-60.0,-0.07309382,1
-0.03428175,0.06567383,-0.147806,0.022837,7.8276,-60.0,-0.07809111,0
-0.021970794,0.06689453,-0.14704521,0.03056567,7.5361047,-60.0,-0.07692308,0
-0.03886457,0.07324219,-0.14543155,0.014018475,8.315606,-60.0,-0.07747212,0
-0.050738864,0.07861328,-0.15344048,0.05054823,7.033054,-60.0,-0.08568727,0
-0.03132783,0.075683594,-0.15721892,0.057303656,6.9076176,-60.0,-0.08437271,0
-0.032835145,0.076171875,-0.14904493,0.0030767135,9.83212,-60.0,-0.08249905,0
-0.04147939,0.075927734,-0.15810706,0.024705486,7.7489567,-60.0,-0.085830666,0
-0.038340665,0.07885742,-0.15838885,0.020058125,7.957348,-60.0,-0.08618487,0
-0.017482078,0.0625,-0.12419053,0.008279108,8.842247,-60.0,-0.0680886,1
-0.046209387,0.080078125,-0.1597893,0.036536053,7.3576827,-60.0,-0.08754116,0
-0.035745677,0.079589844,-0.14768963,0.036385924,7.3618,-60.0,-0.07990156,0
0.007989198,0.06347656,-0.12382386,0.028299034,7.6131544,-60.0,-0.0675724,1
-0.038310412,0.068115234,-0.14302394,0.058750857,6.882676,-60.0,-0.075971976,0
-0.028679654,0.080322266,-0.1530432,0.012155547,8.458197,-60.0,-0.084919915,0
-0.0381294,0.075927734,-0.15470494,0.03371935,7.43791,-60.0,-0.08496928,0
-0.018439716,0.061523438,-0.12777053,0.093487985,6.4181485,-60.0,-0.06839586,1
-0.035003252,0.06640625,-0.14798762,0.02575643,7.707298,-60.0,-0.07884783,0
-0.018581279,0.071777344,-0.14554632,0.009336691,8.722031,-60.0,-0.07943445,0
-0.03495222,0.07861328,-0.15476191,0.0118865995,8.480571,-60.0,-0.08395824,0
-0.031713624,0.068359375,-0.14778961,0.029975984,7.5555854,-60.0,-0.07853244,0
-0.035463072,0.080566406,-0.1433038,0.011620986,8.50317,-60.0,-0.076897904,0
-0.026560789,0.06689453,-0.14290307,0.014183125,8.303929,-60.0,-0.07662023,0
-0.026527135,0.072509766,-0.1420414,0.039806414,7.271954,-60.0,-0.07729599,0
-0.03379065,0.07543945,-0.1562785,0.0023347163,10.108091,-60.0,-0.0851762,0
-0.046773493,0.080078125,-0.15765944,0.06504627,6.780883,-60.0,-0.08919956,0
-0.02139227,0.07373047,-0.14824574,0.04058863,7.252494,-60.0,-0.08108108,0
-0.03326035,0.076660156,-0.15294702,0.017683716,8.083338,-60.0,-0.084064074,0
-0.029077118,0.07763672,-0.14569865,0.034103677,7.426577,-60.0,-0.08,0
-0.04895272,0.072753906,-0.15611814,0.015834637,8.193783,-60.0,-0.08492627,0
-0.03323808,0.07910156,-0.15321134,0.016884623,8.129579,-60.0,-0.08397976,0
-0.03502919,0.07714844,-0.14876717,0.07073876,6.696988,-60.0,-0.08215121,0
-0.032230705,0.075927734,-0.14769489,0.04260429,7.204027,-60.0,-0.08066298,0
-0.035205696,0.079589844,-0.15237421,0.05548985,6.9397817,-60.0,-0.08568885,0
-0.03154655,0.06933594,-0.15139502,0.05142652,7.015828,-60.0,-0.08086446,0
-0.030103851,0.06616211,-0.1468988,0.029926538,7.557236,-60.0,-0.07865497,0
-0.02736842,0.07543945,-0.13867894,0.07704476,6.611595,-60.0,-0.07508533,0
-0.01071103,0.072265625,-0.13164754,0.012404996,8.437882,-60.0,-0.07185185,1
-0.02478283,0.06201172,-0.13012584,0.060742825,6.849333,-60.0,-0.069637105,1
-0.040686823,0.076171875,-0.14476615,0.056053497,6.929675,-60.0,-0.08244709,0
-0.033265445,0.068359375,-0.14801677,0.033368625,7.448366,-60.0,-0.07715582,0
-0.016957026,0.072753906,-0.13717587,0.039926544,7.268941,-60.0,-0.07493015,0
-0.02160455,0.07543945,-0.13815403,0.040348813,7.25842,-60.0,-0.076003894,0
-0.045013476,0.07714844,-0.14883268,0.031033084,7.5209284,-60.0,-0.07903152,0
-0.009708738,0.0703125,-0.1422477,0.035437025,7.388225,-60.0,-0.07787143,0
-0.027280802,0.0703125,-0.14332588,0.044572584,7.158863,-60.0,-0.07683663,0
-0.021378942,0.07714844,-0.14134331,0.055006724,6.9485264,-60.0,-0.07912185,0
-0.015235301,0.072265625,-0.14184768,0.012780654,8.40805,-60.0,-0.07821574,0
-0.027784549,0.07006836,-0.14297995,0.06768362,6.7411375,-60.0,-0.076943845,0
-0.024815397,0.071777344,-0.1474149,0.03906546,7.2907434,-60.0,-0.07945866,0
-0.024626771,0.067871094,-0.12959953,0.029094458,7.5854344,-60.0,-0.069839045,1
-0.008818704,0.07373047,-0.13797975,0.050501667,7.0339756,-60.0,-0.07651186,0
-0.029866118,0.07763672,-0.14471939,0.029495863,7.571732,-60.0,-0.08230624,0
0.0015280506,0.068847656,-0.12907591,0.03386803,7.433511,-60.0,-0.07096172,1
-0.046050344,0.07470703,-0.141588,0.022359077,7.8487496,-60.0,-0.07643979,0
-0.019161057,0.07421875,-0.14524126,0.05208669,7.0030727,-60.0,-0.0799407,0
-0.032087818,0.07714844,-0.14225212,0.078354165,6.594743,-60.0,-0.08047602,0
-0.037699096,0.068847656,-0.14601529,0.030467879,7.539309,-60.0,-0.08082368,0
-0.028638681,0.07397461,-0.15682915,0.021179933,7.902928,-60.0,-0.08390486,0
-0.04273295,0.07788086,-0.15787914,0.06491473,6.7829075,-60.0,-0.08613504,0
-0.023978202,0.06665039,-0.15139827,0.011083699,8.550507,-60.0,-0.07972871,0
-0.016702587,0.076416016,-0.14026867,0.036892626,7.3479705,-60.0,-0.07749078,0
-0.03884814,0.07128906,-0.14276485,0.0290398,7.587315,-60.0,-0.07701674,0
-0.04812233,0.08105469,-0.16083916,0.028976832,7.5894856,-60.0,-0.0892949,0
-0.033338062,0.08081055,-0.15198648,0.014028106,8.314919,-60.0,-0.08347909,0
-0.045705453,0.07763672,-0.15361004,0.019260755,7.997913,-60.0,-0.08538423,0
-0.022763237,0.072021484,-0.147841,0.00842861,8.82435,-60.0,-0.07859734,0
-0.026994456,0.07104492,-0.14654927,0.020163508,7.952108,-60.0,-0.07941177,0
-0.031243898,0.07861328,-0.14744999,0.030818775,7.5278583,-60.0,-0.08366099,0
-0.031513903,0.076171875,-0.14237124,0.052253764,6.99987,-60.0,-0.080050536,0
-0.010069494,0.06738281,-0.12363168,0.24258162,5.464638,-60.0,-0.06597434,1
-0.021059038,0.07397461,-0.14623716,0.048070304,7.0833173,-60.0,-0.08004297,0
-0.02774632,0.080078125,-0.14581248,0.056959976,6.913633,-60.0,-0.07987422,0
-0.036681,0.078125,-0.16079865,0.033743717,7.437188,-60.0,-0.08862207,0
-0.03359909,0.08105469,-0.15501106,0.016574405,8.148123,-60.0,-0.08469159,0
-0.015645036,0.075683594,-0.1390414,0.03491201,7.4031515,-60.0,-0.07642687,0
-0.024172856,0.07421875,-0.14917302,0.0333477,7.448993,-60.0,-0.08060416,0
-0.024722222,0.07495117,-0.14851162,0.018826744,8.020704,-60.0,-0.08047392,0
-0.030718336,0.07421875,-0.15079254,0.012282906,8.447774,-60.0,-0.08103835,0
-0.02652855,0.06616211,-0.14213724,0.033867642,7.433522,-60.0,-0.07610669,0
-0.041448694,0.07836914,-0.16270745,0.027416877,7.6448236,-60.0,-0.08849962,0
-0.013389711,0.07128906,-0.13728675,0.059681132,6.866966,-60.0,-0.07609531,0
-0.025205761,0.068115234,-0.1450151,0.03542163,7.3886595,-60.0,-0.07762297,0
-0.037349876,0.068603516,-0.15447927,0.018076109,8.061391,-60.0,-0.08219585,0
-0.03134963,0.07543945,-0.15361494,0.027688488,7.6349654,-60.0,-0.08398989,0
-0.032030478,0.079589844,-0.14773297,0.046010274,7.127117,-60.0,-0.08270202,0
-0.033462204,0.07763672,-0.14515874,0.035999734,7.3724704,-60.0,-0.07902962,0
-0.030311087,0.068115234,-0.13826467,0.06467872,6.7865496,-60.0,-0.07486001,0
-0.03348055,0.07910156,-0.15022041,0.053892642,6.968988,-60.0,-0.08232291,0
-0.027994955,0.07324219,-0.14839095,0.038887843,7.2953005,-60.0,-0.08015695,0
-0.039277654,0.076171875,-0.14334838,0.057880785,6.8975964,-60.0,-0.08240081,0
-0.032794353,0.076171875,-0.14474393,0.01655312,8.149407,-60.0,-0.08176261,0
-0.03557013,0.07788086,-0.15795851,0.003061568,9.837055,-60.0,-0.086079545,0
-0.025605727,0.0793457,-0.14958584,0.029755738,7.56296,-60.0,-0.082263,0
-0.043454118,0.072021484,-0.15584633,0.029879177,7.5588202,-60.0,-0.0840151,0
-0.03201807,0.07006836,-0.15303054,0.024838828,7.743574,-60.0,-0.0810089,0
-0.009997727,0.0703125,-0.14102396,0.026112756,7.693558,-60.0,-0.07673298,0
-0.044247787,0.068847656,-0.15470597,0.02662029,7.6743083,-60.0,-0.08065494,0
-0.042672087,0.078125,-0.14663827,0.07047971,6.700657,-60.0,-0.082113124,0
-0.031132648,0.07519531,-0.15261565,0.056154326,6.9278784,-60.0,-0.08256632,0
-0.016843418,0.07128906,-0.13818006,0.010819629,8.57462,-60.0,-0.07540089,0
-0.046651516,0.07348633,-0.14039016,0.038261317,7.3115425,-60.0,-0.07474382,0
-0.04960541,0.076171875,-0.14889267,0.060679015,6.850384,-60.0,-0.079731025,0
-0.012775094,0.068847656,-0.1326518,0.007914652,8.887266,-60.0,-0.0725449,1
-0.009879492,0.067871094,-0.13475177,0.045147136,7.146055,-60.0,-0.07306742,1
-0.032847214,0.072509766,-0.15457208,0.034171168,7.4245996,-60.0,-0.08286281,0
-0.026890757,0.07080078,-0.14805023,0.04334541,7.1867814,-60.0,-0.07871448,0
-0.015162921,0.06982422,-0.1327149,0.024651721,7.7511353,-60.0,-0.07223979,1
-0.02785217,0.08081055,-0.15183246,0.01993884,7.9633126,-60.0,-0.08342039,0
-0.03569694,0.0769043,-0.15688273,0.10273411,6.323837,-60.0,-0.084084086,0
-0.026823135,0.07861328,-0.14403021,0.00952946,8.701594,-60.0,-0.080167465,0
-0.045263417,0.07788086,-0.15759484,0.009680247,8.685895,-60.0,-0.085641965,0
-0.04181051,0.07348633,-0.15487748,0.052445296,6.9962115,-60.0,-0.08498625,0
-0.029524397,0.07763672,-0.15156846,0.013617496,8.344626,-60.0,-0.08403477,0
-0.027834749,0.0793457,-0.15188335,0.073418856,6.659801,-60.0,-0.08360548,0
-0.03552077,0.063964844,-0.13649262,0.04235327,7.2099366,-60.0,-0.07243272,0
-0.030303031,0.08105469,-0.1557657,0.013639365,8.343022,-60.0,-0.08695652,0
-0.025946518,0.067871094,-0.1316518,0.09781266,6.372927,-60.0,-0.07212589,1
-0.014729574,0.068847656,-0.13479125,0.008477692,8.818544,-60.0,-0.0730668,1
-0.0039669047,0.068359375,-0.13028939,0.020341361,7.943326,-60.0,-0.07118479,1
-0.020729093,0.071777344,-0.14868642,0.03783669,7.322703,-60.0,-0.08015769,0
-0.02016511,0.07470703,-0.14793088,0.010768716,8.579337,-60.0,-0.08011338,0
-0.04143277,0.07299805,-0.1545396,0.039016593,7.291995,-60.0,-0.082402654,0
-0.03237364,0.07495117,-0.1400573,0.0283618,7.610939,-60.0,-0.077975765,0
-0.044028543,0.07446289,-0.14701131,0.04807224,7.083277,-60.0,-0.078699484,0
-0.028077753,0.07128906,-0.13736889,0.036201898,7.3668704,-60.0,-0.07604017,0
-0.03690461,0.072265625,-0.14829476,0.037880093,7.3215566,-60.0,-0.07881562,0
-0.03165064,0.080078125,-0.14931051,0.01759621,8.088299,-60.0,-0.084342755,0
-0.030520169,0.075683594,-0.15254772,0.03144989,7.5075865,-60.0,-0.082530744,0
-0.044598613,0.07519531,-0.1495741,0.025291994,7.7254944,-60.0,-0.080544434,0
-0.034193285,0.07763672,-0.14978671,0.042112,7.215649,-60.0,-0.083496034,0
-0.03519971,0.07714844,-0.14180876,0.010852763,8.571563,-60.0,-0.08146785,0
-0.028435426,0.064941406,-0.14042053,0.07375136,6.655282,-60.0,-0.074238226,0
-0.03584641,0.068115234,-0.14688922,0.035662137,7.3818927,-60.0,-0.07771282,0
-0.012944984,0.067871094,-0.12514189,0.15133151,5.936507,-60.0,-0.0690213,1
-0.023640119,0.07128906,-0.14140059,0.036525507,7.357971,-60.0,-0.076689444,0
-0.016611295,0.06933594,-0.1406551,0.003757165,9.632318,-60.0,-0.07636364,0
-0.032041945,0.07836914,-0.15361917,0.04236417,7.209679,-60.0,-0.08364585,0
-0.025198938,0.068359375,-0.13988833,0.042294417,7.211327,-60.0,-0.07409031,0
-0.03994761,0.07763672,-0.1553921,0.022990845,7.820886,-60.0,-0.085657865,0
-0.036878675,0.076171875,-0.15335381,0.05493677,6.949799,-60.0,-0.08397497,0
-0.046404343,0.07446289,-0.15858886,0.051035784,7.023455,-60.0,-0.08574077,0
-0.015907004,0.060058594,-0.11856745,0.095626496,6.395531,-60.0,-0.06311963,1
-0.0051212017,0.06640625,-0.12770897,0.04099822,7.2424536,-60.0,-0.069227,1
-0.03465837,0.06958008,-0.14343163,0.0109389005,8.563657,-60.0,-0.077020206,0
-0.03198401,0.072265625,-0.15092097,0.05805641,6.8945665,-60.0,-0.0815187,0
-0.015053763,0.068359375,-0.1312832,0.036055572,7.3709207,-60.0,-0.071971916,1
-0.02079282,0.07446289,-0.14440559,0.018026888,8.064117,-60.0,-0.07895171,0
-0.033317,0.07519531,-0.15599824,0.07169856,6.683511,-60.0,-0.0846619,0
-0.014853557,0.07519531,-0.1449064,0.02335649,7.805107,-60.0,-0.079303235,0
-0.034237556,0.076416016,-0.15678233,0.036971405,7.345837,-60.0,-0.085875034,0
-0.039584503,0.072509766,-0.14395586,0.041637834,7.226973,-60.0,-0.07781979,0
-0.04450194,0.079589844,-0.16059083,0.070377626,6.7021065,-60.0,-0.08809664,0
-0.04071722,0.07470703,-0.15433024,0.043736413,7.177801,-60.0,-0.08278285,0
-0.028816512,0.06738281,-0.14615628,0.0071348627,8.990989,-60.0,-0.07571259,0
-0.03211435,0.07470703,-0.13954759,0.016221978,8.169616,-60.0,-0.078944646,0
-0.04333782,0.07397461,-0.15784329,0.007017496,9.007576,-60.0,-0.08353659,0
-0.033887863,0.08154297,-0.15527722,0.022513706,7.841858,-60.0,-0.08455819,0
-0.042727757,0.08300781,-0.15877725,0.03488422,7.4039474,-60.0,-0.08844197,0
-0.0009092562,0.048339844,-0.09595053,0.016985698,8.1236105,-60.0,-0.048473284,1
-0.010571276,0.07470703,-0.13874893,0.028662156,7.6004047,-60.0,-0.078068644,0
-0.040866703,0.068359375,-0.15336412,0.028043015,7.6222425,-60.0,-0.079987645,0
-0.015178365,0.06640625,-0.11603946,0.036628783,7.355148,-60.0,-0.06828249,1
-0.03622711,0.07519531,-0.15394321,0.012405442,8.437847,-60.0,-0.08337035,0
-0.038355768,0.080322266,-0.15527734,0.04275719,7.2004447,-60.0,-0.08491182,0
-0.025920542,0.07519531,-0.15066533,0.013662362,8.341337,-60.0,-0.08120462,0
-0.04224973,0.06738281,-0.14621578,0.07857626,6.591912,-60.0,-0.07685325,0
-0.01278178,0.07861328,-0.1465587,0.051169615,7.020836,-60.0,-0.081879534,0
-0.018574297,0.07763672,-0.152033,0.023956632,7.779737,-60.0,-0.08565875,0
-0.01442786,0.076660156,-0.14807302,0.024173822,7.770712,-60.0,-0.081036836,0
-0.047715966,0.08203125,-0.1587782,0.020534988,7.9338517,-60.0,-0.088254295,0
-0.024101602,0.07763672,-0.14261575,0.07500732,6.638396,-60.0,-0.07778132,0
-0.0270351,0.079589844,-0.15435052,0.0047687255,9.393903,-60.0,-0.08458208,0
-0.035201352,0.07128906,-0.1568462,0.011900496,8.479403,-60.0,-0.08314891,0
-0.030399218,0.06762695,-0.14256941,0.027859842,7.6287956,-60.0,-0.07527755,0
-0.029326288,0.075683594,-0.14526184,0.040686097,7.250096,-60.0,-0.07963561,0
-0.02653785,0.06689453,-0.13828114,0.026004098,7.697728,-60.0,-0.07378929,0
-0.017932752,0.07348633,-0.13877256,0.09616092,6.3899584,-60.0,-0.07658703,0
0.0006718925,0.06640625,-0.1305668,0.03520994,7.394654,-60.0,-0.071848385,1
-0.03154528,0.08105469,-0.14941339,0.036118392,7.3691797,-60.0,-0.08202046,0
-0.037888687,0.07421875,-0.15677035,0.01023763,8.629912,-60.0,-0.08341916,0
-0.03937008,0.075683594,-0.15509468,0.027184274,7.6533437,-60.0,-0.08543991,0
-0.014918919,0.06738281,-0.13488604,0.04233639,7.2103353,-60.0,-0.072757244,1
-0.037981138,0.07543945,-0.15766871,0.07066183,6.6980762,-60.0,-0.085886925,0
-0.04240459,0.06933594,-0.13748148,0.07633682,6.6208262,-60.0,-0.07294578,0
-0.027855564,0.080078125,-0.15213974,0.05020694,7.039829,-60.0,-0.08397699,0
-0.016526282,0.068847656,-0.13848433,0.01344863,8.357105,-60.0,-0.0754343,0
-0.050085932,0.079589844,-0.16064197,0.02667878,7.672114,-60.0,-0.088632524,0
-0.029630631,0.064697266,-0.14660272,0.06634042,6.7611823,-60.0,-0.07768595,0
-0.036842763,0.072753906,-0.14285715,0.0160953,8.177455,-60.0,-0.07739592,0
-0.02778807,0.072021484,-0.14886165,0.052098565,7.0028443,-60.0,-0.08072488,0
-0.038857143,0.07543945,-0.15363511,0.03555803,7.384816,-60.0,-0.083762884,0
-0.036837377,0.06958008,-0.13593702,0.040572196,7.252899,-60.0,-0.07353362,0
-0.042462613,0.08251953,-0.16108537,0.024114715,7.77316,-60.0,-0.09077344,0
-0.043403205,0.07446289,-0.13887258,0.0026988026,9.963174,-60.0,-0.07585633,0
-0.028084252,0.07543945,-0.14963666,0.012008482,8.470369,-60.0,-0.08132236,0
-0.0043118517,0.06542969,-0.12956108,0.046732042,7.111552,-60.0,-0.069604404,1
-0.020096235,0.07739258,-0.14257425,0.08259375,6.5420475,-60.0,-0.07783312,0
-0.030970406,0.078125,-0.15126738,0.003256984,9.775181,-60.0,-0.085582115,0
-0.028466742,0.068603516,-0.14233637,0.05210771,7.002669,-60.0,-0.076346606,0
-0.049516093,0.08105469,-0.15857339,0.06870108,6.726217,-60.0,-0.088542335,0
-0.023194749,0.07348633,-0.14755784,0.027708106,7.6342573,-60.0,-0.07965173,0
-0.033145174,0.07885742,-0.15073213,0.022326564,7.850205,-60.0,-0.08248258,0
